date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-08,2026-07-28,106.0,CE,0,0,0,2.51
2026-06-08,2026-07-28,106.0,PE,20250,0,0,13.98
2026-06-08,2026-07-28,107.0,CE,0,0,0,1.31
2026-06-08,2026-07-28,107.0,PE,0,0,0,16.54
2026-06-08,2026-07-28,108.0,CE,0,0,0,2.13
2026-06-08,2026-07-28,108.0,PE,0,0,0,17.68
2026-06-08,2026-07-28,109.0,CE,0,0,0,1.05
2026-06-08,2026-07-28,109.0,PE,0,0,0,18.26
2026-06-08,2026-07-28,110.0,CE,222750,155250,33,0.55
2026-06-08,2026-07-28,110.0,PE,0,0,0,19.33
2026-06-08,2026-08-25,74.0,CE,0,0,0,18.7
2026-06-08,2026-08-25,74.0,PE,0,0,0,0.94
2026-06-08,2026-08-25,76.0,CE,0,0,0,17.05
2026-06-08,2026-08-25,76.0,PE,0,0,0,1.26
2026-06-08,2026-08-25,78.0,CE,0,0,0,15.47
2026-06-08,2026-08-25,78.0,PE,0,0,0,1.65
2026-06-08,2026-08-25,80.0,CE,0,0,0,13.97
2026-06-08,2026-08-25,80.0,PE,0,0,0,2.12
2026-06-08,2026-08-25,82.0,CE,0,0,0,12.55
2026-06-08,2026-08-25,82.0,PE,0,0,0,2.67
2026-06-08,2026-08-25,84.0,CE,0,0,0,11.21
2026-06-08,2026-08-25,84.0,PE,0,0,0,3.3
2026-06-08,2026-08-25,86.0,CE,0,0,0,9.98
2026-06-08,2026-08-25,86.0,PE,0,0,0,4.04
2026-06-08,2026-08-25,88.0,CE,0,0,0,8.83
2026-06-08,2026-08-25,88.0,PE,0,0,0,4.86
2026-06-08,2026-08-25,90.0,CE,0,0,0,7.78
2026-06-08,2026-08-25,90.0,PE,0,0,0,5.78
2026-06-08,2026-08-25,92.0,CE,0,0,0,6.82
2026-06-08,2026-08-25,92.0,PE,0,0,0,6.79
2026-06-08,2026-08-25,94.0,CE,0,0,0,5.96
2026-06-08,2026-08-25,94.0,PE,0,0,0,7.9
2026-06-08,2026-08-25,96.0,CE,0,0,0,5.17
2026-06-08,2026-08-25,96.0,PE,0,0,0,9.09
2026-06-08,2026-08-25,98.0,CE,0,0,0,4.48
2026-06-08,2026-08-25,98.0,PE,0,0,0,10.36
2026-06-08,2026-08-25,100.0,CE,6750,6750,1,2.2
2026-06-08,2026-08-25,100.0,PE,0,0,0,11.71
2026-06-08,2026-08-25,102.0,CE,0,0,0,3.31
2026-06-08,2026-08-25,102.0,PE,0,0,0,13.13
2026-06-08,2026-08-25,104.0,CE,0,0,0,2.83
2026-06-08,2026-08-25,104.0,PE,0,0,0,14.62
2026-06-08,2026-08-25,106.0,CE,0,0,0,2.41
2026-06-08,2026-08-25,106.0,PE,0,0,0,16.17
2026-06-08,2026-08-25,108.0,CE,0,0,0,2.04
2026-06-08,2026-08-25,108.0,PE,0,0,0,17.77
2026-06-08,2026-08-25,110.0,CE,0,0,0,1.72
2026-06-08,2026-08-25,110.0,PE,0,0,0,19.43
2026-06-09,2026-06-30,74.0,CE,735750,0,0,18.95
2026-06-09,2026-06-30,74.0,PE,243000,0,1,0.1
2026-06-09,2026-06-30,75.0,CE,20250,20250,6,15.0
2026-06-09,2026-06-30,75.0,PE,0,0,0,0.62
2026-06-09,2026-06-30,76.0,CE,128250,0,1,14.64
2026-06-09,2026-06-30,76.0,PE,398250,6750,4,0.11
2026-06-09,2026-06-30,77.0,CE,0,0,0,15.55
2026-06-09,2026-06-30,77.0,PE,0,0,0,0.89
2026-06-09,2026-06-30,78.0,CE,33750,0,1,12.7
2026-06-09,2026-06-30,78.0,PE,945000,0,10,0.14
2026-06-09,2026-06-30,79.0,CE,0,0,0,13.91
2026-06-09,2026-06-30,79.0,PE,0,0,0,1.23
2026-06-09,2026-06-30,80.0,CE,1107000,-27000,13,10.85
2026-06-09,2026-06-30,80.0,PE,4016250,-128250,88,0.21
2026-06-09,2026-06-30,81.0,CE,155250,13500,10,9.75
2026-06-09,2026-06-30,81.0,PE,1127250,-6750,55,0.26
2026-06-09,2026-06-30,82.0,CE,108000,-6750,3,8.86
2026-06-09,2026-06-30,82.0,PE,722250,27000,31,0.36
2026-06-09,2026-06-30,83.0,CE,87750,6750,10,7.94
2026-06-09,2026-06-30,83.0,PE,850500,-33750,25,0.43
2026-06-09,2026-06-30,84.0,CE,60750,27000,11,7.1
2026-06-09,2026-06-30,84.0,PE,627750,74250,55,0.56
2026-06-09,2026-06-30,85.0,CE,1680750,13500,13,6.29
2026-06-09,2026-06-30,85.0,PE,5967000,-27000,353,0.75
2026-06-09,2026-06-30,86.0,CE,108000,13500,12,5.5
2026-06-09,2026-06-30,86.0,PE,945000,94500,123,0.94
2026-06-09,2026-06-30,87.0,CE,506250,33750,36,4.81
2026-06-09,2026-06-30,87.0,PE,1633500,-54000,138,1.21
2026-06-09,2026-06-30,88.0,CE,742500,87750,91,4.16
2026-06-09,2026-06-30,88.0,PE,1937250,94500,210,1.52
2026-06-09,2026-06-30,89.0,CE,729000,-27000,192,3.52
2026-06-09,2026-06-30,89.0,PE,1410750,-60750,329,1.96
2026-06-09,2026-06-30,90.0,CE,6675750,1302750,2141,3.09
2026-06-09,2026-06-30,90.0,PE,6696000,236250,681,2.37
2026-06-09,2026-06-30,91.0,CE,2511000,722250,832,2.59
2026-06-09,2026-06-30,91.0,PE,3415500,67500,224,2.82
2026-06-09,2026-06-30,92.0,CE,5535000,384750,911,2.16
2026-06-09,2026-06-30,92.0,PE,3226500,236250,177,3.41
2026-06-09,2026-06-30,93.0,CE,4860000,74250,921,1.78
2026-06-09,2026-06-30,93.0,PE,2234250,33750,31,4.11
2026-06-09,2026-06-30,94.0,CE,3712500,263250,282,1.52
2026-06-09,2026-06-30,94.0,PE,1275750,-6750,7,5.29
2026-06-09,2026-06-30,95.0,CE,14181750,-283500,1493,1.26
2026-06-09,2026-06-30,95.0,PE,2990250,-459000,182,5.65
2026-06-09,2026-06-30,96.0,CE,7215750,607500,758,1.04
2026-06-09,2026-06-30,96.0,PE,1613250,-33750,13,6.31
2026-06-09,2026-06-30,97.0,CE,6014250,148500,272,0.87
2026-06-09,2026-06-30,97.0,PE,1370250,-20250,8,7.26
2026-06-09,2026-06-30,98.0,CE,3327750,-243000,204,0.73
2026-06-09,2026-06-30,98.0,PE,1323000,-47250,13,8.05
2026-06-09,2026-06-30,99.0,CE,4988250,-108000,72,0.61
2026-06-09,2026-06-30,99.0,PE,222750,0,0,5.22
2026-06-09,2026-06-30,100.0,CE,22707000,708750,997,0.53
2026-06-09,2026-06-30,100.0,PE,1397250,-60750,23,9.96
