date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-08,2026-06-30,2000.0,CE,534375,34200,1009,4.9
2026-06-08,2026-06-30,2000.0,PE,20900,0,1,210.0
2026-06-08,2026-06-30,2040.0,CE,111625,-7600,300,3.05
2026-06-08,2026-06-30,2040.0,PE,0,0,0,396.75
2026-06-08,2026-07-28,1600.0,CE,0,0,0,159.75
2026-06-08,2026-07-28,1600.0,PE,71250,11400,278,13.15
2026-06-08,2026-07-28,1640.0,CE,1900,0,0,192.0
2026-06-08,2026-07-28,1640.0,PE,12825,-950,5,14.1
2026-06-08,2026-07-28,1660.0,CE,1425,1425,3,168.15
2026-06-08,2026-07-28,1660.0,PE,0,0,0,48.4
2026-06-08,2026-07-28,1680.0,CE,950,950,2,176.3
2026-06-08,2026-07-28,1680.0,PE,0,0,0,139.65
2026-06-08,2026-07-28,1700.0,CE,0,0,0,190.0
2026-06-08,2026-07-28,1700.0,PE,0,0,0,61.4
2026-06-08,2026-07-28,1720.0,CE,0,0,0,105.0
2026-06-08,2026-07-28,1720.0,PE,475,0,0,100.0
2026-06-08,2026-07-28,1740.0,CE,0,0,0,165.65
2026-06-08,2026-07-28,1740.0,PE,0,0,0,76.6
2026-06-08,2026-07-28,1760.0,CE,2850,0,0,112.0
2026-06-08,2026-07-28,1760.0,PE,7600,0,2,40.0
2026-06-08,2026-07-28,1780.0,CE,0,0,0,143.4
2026-06-08,2026-07-28,1780.0,PE,0,0,0,93.95
2026-06-08,2026-07-28,1800.0,CE,82175,-475,29,79.0
2026-06-08,2026-07-28,1800.0,PE,91200,3800,21,63.3
2026-06-08,2026-07-28,1820.0,CE,0,0,0,123.3
2026-06-08,2026-07-28,1820.0,PE,0,0,0,113.45
2026-06-08,2026-07-28,1840.0,CE,3325,0,1,62.8
2026-06-08,2026-07-28,1840.0,PE,0,0,0,242.1
2026-06-08,2026-07-28,1860.0,CE,20425,950,5,50.25
2026-06-08,2026-07-28,1860.0,PE,0,0,0,135.05
2026-06-08,2026-07-28,1880.0,CE,0,0,0,56.25
2026-06-08,2026-07-28,1880.0,PE,0,0,0,271.7
2026-06-08,2026-07-28,1900.0,CE,0,0,0,89.4
2026-06-08,2026-07-28,1900.0,PE,0,0,0,158.7
2026-06-08,2026-07-28,1920.0,CE,0,0,0,47.65
2026-06-08,2026-07-28,1920.0,PE,0,0,0,302.5
2026-06-08,2026-07-28,1940.0,CE,0,0,0,75.35
2026-06-08,2026-07-28,1940.0,PE,0,0,0,184.25
2026-06-08,2026-07-28,1960.0,CE,0,0,0,40.1
2026-06-08,2026-07-28,1960.0,PE,0,0,0,334.4
2026-06-08,2026-07-28,2000.0,CE,71725,19950,107,17.25
2026-06-08,2026-07-28,2000.0,PE,1425,0,0,195.0
2026-06-08,2026-07-28,2040.0,CE,9975,0,1,12.2
2026-06-08,2026-07-28,2040.0,PE,0,0,0,381.85
2026-06-08,2026-08-25,1520.0,CE,0,0,0,342.75
2026-06-08,2026-08-25,1520.0,PE,0,0,0,29.1
2026-06-08,2026-08-25,1600.0,CE,0,0,0,282.3
2026-06-08,2026-08-25,1600.0,PE,0,0,0,47.45
2026-06-08,2026-08-25,1680.0,CE,0,0,0,228.25
2026-06-08,2026-08-25,1680.0,PE,0,0,0,72.25
2026-06-08,2026-08-25,1720.0,CE,0,0,0,203.95
2026-06-08,2026-08-25,1720.0,PE,0,0,0,87.35
2026-06-08,2026-08-25,1760.0,CE,0,0,0,181.45
2026-06-08,2026-08-25,1760.0,PE,0,0,0,104.25
2026-06-08,2026-08-25,1800.0,CE,475,0,0,100.0
2026-06-08,2026-08-25,1800.0,PE,950,0,0,80.0
2026-06-08,2026-08-25,1840.0,CE,0,0,0,141.75
2026-06-08,2026-08-25,1840.0,PE,0,0,0,143.4
2026-06-08,2026-08-25,1880.0,CE,0,0,0,124.55
2026-06-08,2026-08-25,1880.0,PE,0,0,0,165.55
2026-06-08,2026-08-25,1920.0,CE,0,0,0,108.95
2026-06-08,2026-08-25,1920.0,PE,0,0,0,189.4
2026-06-08,2026-08-25,1960.0,CE,0,0,0,94.95
2026-06-08,2026-08-25,1960.0,PE,0,0,0,214.8
2026-06-08,2026-08-25,2000.0,CE,0,0,0,82.45
2026-06-08,2026-08-25,2000.0,PE,0,0,0,241.7
2026-06-08,2026-08-25,2080.0,CE,0,0,0,61.55
2026-06-08,2026-08-25,2080.0,PE,0,0,0,299.6
2026-06-09,2026-06-30,1440.0,CE,4275,0,0,380.0
2026-06-09,2026-06-30,1440.0,PE,45125,11875,550,0.95
2026-06-09,2026-06-30,1480.0,CE,475,0,0,325.0
2026-06-09,2026-06-30,1480.0,PE,31825,-16150,1339,1.0
2026-06-09,2026-06-30,1500.0,PE,90725,-11400,62,1.05
2026-06-09,2026-06-30,1520.0,CE,5225,0,0,296.0
2026-06-09,2026-06-30,1520.0,PE,9025,-950,2,1.1
2026-06-09,2026-06-30,1540.0,CE,4750,0,0,279.75
2026-06-09,2026-06-30,1540.0,PE,26125,0,1,1.9
2026-06-09,2026-06-30,1560.0,CE,3325,0,0,275.1
2026-06-09,2026-06-30,1560.0,PE,46075,-475,3,1.7
2026-06-09,2026-06-30,1580.0,CE,3800,0,0,225.0
2026-06-09,2026-06-30,1580.0,PE,13775,-950,19,2.85
2026-06-09,2026-06-30,1600.0,CE,160075,0,0,232.3
2026-06-09,2026-06-30,1600.0,PE,287375,10450,519,2.25
2026-06-09,2026-06-30,1620.0,CE,6650,0,0,194.0
2026-06-09,2026-06-30,1620.0,PE,38475,-1425,18,2.7
2026-06-09,2026-06-30,1640.0,CE,36575,0,0,195.2
2026-06-09,2026-06-30,1640.0,PE,114950,13775,284,3.45
2026-06-09,2026-06-30,1660.0,CE,23275,0,0,166.05
2026-06-09,2026-06-30,1660.0,PE,156275,42750,295,4.45
2026-06-09,2026-06-30,1680.0,CE,17100,0,0,125.5
2026-06-09,2026-06-30,1680.0,PE,112575,-30400,374,6.0
2026-06-09,2026-06-30,1700.0,CE,343900,-1425,26,138.6
2026-06-09,2026-06-30,1700.0,PE,530100,49400,1292,7.75
2026-06-09,2026-06-30,1720.0,CE,8550,2375,24,119.8
2026-06-09,2026-06-30,1720.0,PE,115425,13775,331,10.5
2026-06-09,2026-06-30,1740.0,CE,41800,-475,43,103.2
2026-06-09,2026-06-30,1740.0,PE,161975,-17575,531,13.75
2026-06-09,2026-06-30,1760.0,CE,111625,-6650,92,87.35
2026-06-09,2026-06-30,1760.0,PE,201400,-4750,694,18.05
2026-06-09,2026-06-30,1780.0,CE,150100,13300,250,73.05
2026-06-09,2026-06-30,1780.0,PE,373350,10450,476,23.8
2026-06-09,2026-06-30,1800.0,CE,887300,-45600,3824,59.85
2026-06-09,2026-06-30,1800.0,PE,573800,23750,1641,30.5
2026-06-09,2026-06-30,1820.0,CE,508250,-22800,2121,48.75
2026-06-09,2026-06-30,1820.0,PE,206625,-5700,655,39.45
2026-06-09,2026-06-30,1840.0,CE,712025,2850,2259,38.95
2026-06-09,2026-06-30,1840.0,PE,231800,-14250,293,49.4
2026-06-09,2026-06-30,1860.0,CE,274075,-950,1155,30.85
2026-06-09,2026-06-30,1860.0,PE,64600,0,150,60.8
2026-06-09,2026-06-30,1880.0,CE,305900,146300,1278,23.55
2026-06-09,2026-06-30,1880.0,PE,19475,0,0,94.65
2026-06-09,2026-06-30,1900.0,CE,1402200,17575,2938,18.4
2026-06-09,2026-06-30,1900.0,PE,78850,5225,78,88.25
2026-06-09,2026-06-30,1920.0,CE,201400,14725,490,13.75
2026-06-09,2026-06-30,1920.0,PE,4275,0,0,123.0
2026-06-09,2026-06-30,1940.0,CE,230850,-6650,690,10.55
2026-06-09,2026-06-30,1940.0,PE,0,0,0,309.2
2026-06-09,2026-06-30,1960.0,CE,208525,39900,312,8.0
2026-06-09,2026-06-30,1960.0,PE,0,0,0,364.8
2026-06-09,2026-06-30,1980.0,CE,175275,6175,135,6.2
2026-06-09,2026-06-30,1980.0,PE,1425,0,0,218.0
2026-06-09,2026-06-30,2000.0,CE,566200,31825,912,4.75
2026-06-09,2026-06-30,2000.0,PE,17575,-3325,23,173.65
2026-06-09,2026-06-30,2040.0,CE,114950,3325,214,3.0
2026-06-09,2026-06-30,2040.0,PE,0,0,0,396.75
2026-06-09,2026-07-28,1600.0,CE,0,0,0,159.75
2026-06-09,2026-07-28,1600.0,PE,68400,-2850,129,8.55
2026-06-09,2026-07-28,1640.0,CE,1900,0,0,192.0
2026-06-09,2026-07-28,1640.0,PE,12825,0,0,14.1
2026-06-09,2026-07-28,1660.0,CE,1425,0,0,168.15
2026-06-09,2026-07-28,1660.0,PE,0,0,0,48.4
2026-06-09,2026-07-28,1680.0,CE,950,0,0,176.3
2026-06-09,2026-07-28,1680.0,PE,0,0,0,139.65
2026-06-09,2026-07-28,1700.0,CE,0,0,0,190.0
2026-06-09,2026-07-28,1700.0,PE,6175,6175,18,21.15
2026-06-09,2026-07-28,1720.0,CE,0,0,0,105.0
2026-06-09,2026-07-28,1720.0,PE,475,0,0,100.0
2026-06-09,2026-07-28,1740.0,CE,0,0,0,165.65
2026-06-09,2026-07-28,1740.0,PE,0,0,0,76.6
2026-06-09,2026-07-28,1760.0,CE,2850,0,1,115.0
2026-06-09,2026-07-28,1760.0,PE,10925,3325,11,38.65
2026-06-09,2026-07-28,1780.0,CE,0,0,0,143.4
2026-06-09,2026-07-28,1780.0,PE,0,0,0,93.95
2026-06-09,2026-07-28,1800.0,CE,85025,2850,17,89.0
2026-06-09,2026-07-28,1800.0,PE,127775,36575,124,50.3
2026-06-09,2026-07-28,1820.0,CE,0,0,0,123.3
2026-06-09,2026-07-28,1820.0,PE,0,0,0,113.45
2026-06-09,2026-07-28,1840.0,CE,4275,950,3,70.0
2026-06-09,2026-07-28,1840.0,PE,0,0,0,242.1
2026-06-09,2026-07-28,1860.0,CE,23750,3325,19,61.65
2026-06-09,2026-07-28,1860.0,PE,0,0,0,135.05
2026-06-09,2026-07-28,1880.0,CE,0,0,0,56.25
2026-06-09,2026-07-28,1880.0,PE,0,0,0,271.7
2026-06-09,2026-07-28,1900.0,CE,0,0,0,89.4
2026-06-09,2026-07-28,1900.0,PE,0,0,0,158.7
2026-06-09,2026-07-28,1920.0,CE,0,0,0,47.65
2026-06-09,2026-07-28,1920.0,PE,0,0,0,302.5
2026-06-09,2026-07-28,1940.0,CE,0,0,0,75.35
2026-06-09,2026-07-28,1940.0,PE,0,0,0,184.25
2026-06-09,2026-07-28,1960.0,CE,0,0,0,40.1
2026-06-09,2026-07-28,1960.0,PE,0,0,0,334.4
2026-06-09,2026-07-28,2000.0,CE,73625,1900,28,19.05
2026-06-09,2026-07-28,2000.0,PE,1425,0,0,195.0
2026-06-09,2026-07-28,2040.0,CE,9975,0,0,12.2
2026-06-09,2026-07-28,2040.0,PE,0,0,0,381.85
2026-06-09,2026-08-25,1520.0,CE,0,0,0,342.75
2026-06-09,2026-08-25,1520.0,PE,0,0,0,29.1
2026-06-09,2026-08-25,1600.0,CE,0,0,0,282.3
2026-06-09,2026-08-25,1600.0,PE,0,0,0,47.45
2026-06-09,2026-08-25,1680.0,CE,0,0,0,228.25
2026-06-09,2026-08-25,1680.0,PE,0,0,0,72.25
2026-06-09,2026-08-25,1720.0,CE,0,0,0,203.95
2026-06-09,2026-08-25,1720.0,PE,0,0,0,87.35
2026-06-09,2026-08-25,1760.0,CE,0,0,0,181.45
2026-06-09,2026-08-25,1760.0,PE,0,0,0,104.25
2026-06-09,2026-08-25,1800.0,CE,475,0,0,100.0
2026-06-09,2026-08-25,1800.0,PE,950,0,0,80.0
2026-06-09,2026-08-25,1840.0,CE,0,0,0,141.75
2026-06-09,2026-08-25,1840.0,PE,0,0,0,143.4
2026-06-09,2026-08-25,1880.0,CE,0,0,0,124.55
2026-06-09,2026-08-25,1880.0,PE,0,0,0,165.55
2026-06-09,2026-08-25,1920.0,CE,0,0,0,108.95
2026-06-09,2026-08-25,1920.0,PE,0,0,0,189.4
2026-06-09,2026-08-25,1960.0,CE,0,0,0,94.95
2026-06-09,2026-08-25,1960.0,PE,0,0,0,214.8
2026-06-09,2026-08-25,2000.0,CE,0,0,0,82.45
2026-06-09,2026-08-25,2000.0,PE,0,0,0,241.7
2026-06-09,2026-08-25,2080.0,CE,0,0,0,61.55
2026-06-09,2026-08-25,2080.0,PE,0,0,0,299.6
2026-06-10,2026-06-30,1440.0,CE,4275,0,0,380.0
2026-06-10,2026-06-30,1440.0,PE,32300,-12825,53,0.65
2026-06-10,2026-06-30,1480.0,CE,475,0,0,325.0
2026-06-10,2026-06-30,1480.0,PE,28025,-3800,148,0.9
2026-06-10,2026-06-30,1500.0,PE,85975,-4750,42,1.15
2026-06-10,2026-06-30,1520.0,CE,6650,1425,4,306.5
2026-06-10,2026-06-30,1520.0,PE,15200,6175,2610,1.3
2026-06-10,2026-06-30,1540.0,CE,4275,-475,1,298.0
2026-06-10,2026-06-30,1540.0,PE,24700,-1425,51,1.55
2026-06-10,2026-06-30,1560.0,CE,3325,0,0,275.1
2026-06-10,2026-06-30,1560.0,PE,46075,0,15,1.55
2026-06-10,2026-06-30,1580.0,CE,3800,0,0,225.0
2026-06-10,2026-06-30,1580.0,PE,13775,0,0,2.85
2026-06-10,2026-06-30,1600.0,CE,153900,-6175,17,222.65
2026-06-10,2026-06-30,1600.0,PE,288325,950,126,2.7
2026-06-10,2026-06-30,1620.0,CE,6650,0,0,194.0
2026-06-10,2026-06-30,1620.0,PE,40375,1900,27,3.4
2026-06-10,2026-06-30,1640.0,CE,33250,-3325,12,199.35
2026-06-10,2026-06-30,1640.0,PE,118750,3800,221,4.2
2026-06-10,2026-06-30,1660.0,CE,23275,0,0,166.05
2026-06-10,2026-06-30,1660.0,PE,181450,25175,487,5.3
2026-06-10,2026-06-30,1680.0,CE,17100,0,0,125.5
2026-06-10,2026-06-30,1680.0,PE,114475,1900,421,7.0
2026-06-10,2026-06-30,1700.0,CE,341525,-2375,197,127.95
2026-06-10,2026-06-30,1700.0,PE,573325,43225,1611,9.1
2026-06-10,2026-06-30,1720.0,CE,9025,475,1,110.5
2026-06-10,2026-06-30,1720.0,PE,128250,12825,660,12.0
2026-06-10,2026-06-30,1740.0,CE,43225,1425,32,94.65
2026-06-10,2026-06-30,1740.0,PE,161975,0,728,16.05
2026-06-10,2026-06-30,1760.0,CE,109725,-1900,85,80.7
2026-06-10,2026-06-30,1760.0,PE,218500,17100,1454,20.65
2026-06-10,2026-06-30,1780.0,CE,142500,-7600,191,65.4
2026-06-10,2026-06-30,1780.0,PE,375250,1900,958,27.1
2026-06-10,2026-06-30,1800.0,CE,813675,-73625,2561,53.75
2026-06-10,2026-06-30,1800.0,PE,603250,29450,3464,34.55
2026-06-10,2026-06-30,1820.0,CE,397575,-110675,3037,43.25
2026-06-10,2026-06-30,1820.0,PE,218500,11875,1976,43.65
2026-06-10,2026-06-30,1840.0,CE,599450,-112575,6493,34.0
2026-06-10,2026-06-30,1840.0,PE,236550,4750,1683,54.1
2026-06-10,2026-06-30,1860.0,CE,484500,210425,5337,26.25
2026-06-10,2026-06-30,1860.0,PE,118750,54150,855,66.35
2026-06-10,2026-06-30,1880.0,CE,348175,42275,1472,20.5
2026-06-10,2026-06-30,1880.0,PE,41800,22325,177,79.5
2026-06-10,2026-06-30,1900.0,CE,1502900,100700,8491,15.25
2026-06-10,2026-06-30,1900.0,PE,85975,7125,219,93.8
2026-06-10,2026-06-30,1920.0,CE,223725,22325,1273,11.65
2026-06-10,2026-06-30,1920.0,PE,4275,0,0,123.0
2026-06-10,2026-06-30,1940.0,CE,271225,40375,1312,8.7
2026-06-10,2026-06-30,1940.0,PE,0,0,0,309.2
2026-06-10,2026-06-30,1960.0,CE,175750,-32775,825,6.7
2026-06-10,2026-06-30,1960.0,PE,0,0,0,364.8
2026-06-10,2026-06-30,1980.0,CE,210425,35150,398,5.05
2026-06-10,2026-06-30,1980.0,PE,1425,0,0,218.0
