date,expiry,strike,opt_type,oi,chg_oi,volume,close
2026-06-15,2026-06-30,180.0,CE,10650,0,3,42.04
2026-06-15,2026-06-30,180.0,PE,639000,-78100,166,0.35
2026-06-15,2026-06-30,185.0,CE,3550,0,0,37.0
2026-06-15,2026-06-30,190.0,CE,14200,3550,2,33.68
2026-06-15,2026-06-30,190.0,PE,429550,24850,155,0.61
2026-06-15,2026-06-30,195.0,CE,10650,0,0,38.0
2026-06-15,2026-06-30,195.0,PE,266250,-28400,54,0.84
2026-06-15,2026-06-30,200.0,CE,262700,14200,37,22.75
2026-06-15,2026-06-30,200.0,PE,2825800,78100,368,1.32
2026-06-15,2026-06-30,202.5,CE,0,0,0,43.55
2026-06-15,2026-06-30,202.5,PE,131350,-3550,29,1.59
2026-06-15,2026-06-30,205.0,CE,3550,0,0,27.25
2026-06-15,2026-06-30,205.0,PE,1224750,159750,234,2.03
2026-06-15,2026-06-30,207.5,CE,0,0,0,28.96
2026-06-15,2026-06-30,207.5,PE,21300,17750,6,2.35
2026-06-15,2026-06-30,210.0,CE,855550,127800,65,14.58
2026-06-15,2026-06-30,210.0,PE,3713300,344350,662,3.17
2026-06-15,2026-06-30,212.5,CE,0,0,0,24.95
2026-06-15,2026-06-30,212.5,PE,202350,60350,58,4.01
2026-06-15,2026-06-30,215.0,CE,294650,46150,75,11.23
2026-06-15,2026-06-30,215.0,PE,1025950,127800,294,4.79
2026-06-15,2026-06-30,217.5,CE,301750,-7100,31,9.64
2026-06-15,2026-06-30,217.5,PE,489900,-17750,131,5.75
2026-06-15,2026-06-30,220.0,CE,4654050,397600,1048,8.54
2026-06-15,2026-06-30,220.0,PE,5942700,266250,938,7.11
2026-06-15,2026-06-30,222.5,CE,674500,500550,544,7.39
2026-06-15,2026-06-30,222.5,PE,252050,60350,183,8.18
2026-06-15,2026-06-30,225.0,CE,2474350,923000,1389,6.31
2026-06-15,2026-06-30,225.0,PE,1121800,113600,254,9.81
2026-06-15,2026-06-30,227.5,CE,699350,67450,441,5.49
2026-06-15,2026-06-30,227.5,PE,550250,0,0,9.7
2026-06-15,2026-06-30,230.0,CE,6372250,852000,3622,4.67
2026-06-15,2026-06-30,230.0,PE,2630550,-71000,97,13.02
2026-06-15,2026-06-30,232.5,CE,568000,7100,326,4.03
2026-06-15,2026-06-30,232.5,PE,447300,0,0,19.03
2026-06-15,2026-06-30,235.0,CE,3092050,468600,1417,3.49
2026-06-15,2026-06-30,235.0,PE,940750,10650,38,17.04
2026-06-15,2026-06-30,237.5,CE,820050,173950,729,3.01
2026-06-15,2026-06-30,237.5,PE,110050,-14200,13,18.75
2026-06-15,2026-06-30,240.0,CE,6109550,248500,3521,2.68
2026-06-15,2026-06-30,240.0,PE,1668500,-3550,8,20.3
2026-06-15,2026-06-30,242.5,CE,724200,205900,137,2.29
2026-06-15,2026-06-30,242.5,PE,440200,3550,3,22.46
2026-06-15,2026-06-30,245.0,CE,2818700,244950,1984,1.95
2026-06-15,2026-06-30,245.0,PE,653200,0,0,22.97
2026-06-15,2026-06-30,247.5,CE,972700,113600,88,1.7
2026-06-15,2026-06-30,247.5,PE,557350,0,0,28.0
2026-06-15,2026-06-30,250.0,CE,9986150,557350,1546,1.54
2026-06-15,2026-06-30,250.0,PE,1721750,0,0,33.61
2026-06-15,2026-06-30,252.5,CE,823600,42600,108,1.37
2026-06-15,2026-06-30,252.5,PE,241400,0,0,32.81
2026-06-15,2026-06-30,255.0,CE,1792750,124250,183,1.22
2026-06-15,2026-06-30,255.0,PE,138450,0,0,34.46
2026-06-15,2026-06-30,257.5,CE,255600,7100,33,1.05
2026-06-15,2026-06-30,257.5,PE,0,0,0,40.3
2026-06-15,2026-06-30,260.0,CE,3912100,21300,433,0.91
2026-06-15,2026-06-30,260.0,PE,429550,-10650,9,38.45
2026-06-15,2026-06-30,262.5,CE,138450,-7100,41,0.89
2026-06-15,2026-06-30,262.5,PE,0,0,0,44.14
2026-06-15,2026-06-30,265.0,CE,1462600,-85200,162,0.75
2026-06-15,2026-06-30,265.0,PE,14200,0,0,41.61
2026-06-15,2026-06-30,267.5,CE,159750,14200,16,0.72
2026-06-15,2026-06-30,270.0,CE,1537150,7100,155,0.6
2026-06-15,2026-06-30,270.0,PE,39050,0,0,28.0
2026-06-15,2026-06-30,272.5,CE,127800,-7100,15,0.45
2026-06-15,2026-06-30,275.0,CE,308850,-56800,51,0.47
2026-06-15,2026-06-30,275.0,PE,0,0,0,54.26
2026-06-15,2026-06-30,277.5,CE,131350,10650,14,0.41
2026-06-15,2026-06-30,280.0,CE,2382050,315950,237,0.39
2026-06-15,2026-06-30,280.0,PE,14200,0,0,32.05
2026-06-15,2026-07-28,190.0,CE,0,0,0,44.12
2026-06-15,2026-07-28,190.0,PE,74550,71000,30,2.02
2026-06-15,2026-07-28,195.0,CE,0,0,0,40.73
2026-06-15,2026-07-28,195.0,PE,3550,0,0,4.0
2026-06-15,2026-07-28,200.0,CE,7100,0,0,29.7
